Client ID,Город,Просчет стоимости модели,Приход к диллеру,Продажа
GA1.2.442102299.1581254591,Krasnodar,0,1,
GA1.2.447000697.1564253613,Krasnodar,-,-,-
GA1.2.447000697.1564253613,Krasnodar,-,-,-
GA1.2.474240502.1579872474,Krasnodar,0,1,
GA1.2.487724287.1580673305,Krasnodar,,0,
GA1.2.487724287.1580673305,Krasnodar,1,1,1
GA1.2.494391453.1579108233,Krasnodar,,0,
GA1.2.502511868.1578043466,Krasnodar,-,-,-
GA1.2.512964284.1577297290,Krasnodar,,0,
GA1.2.516930098.1579529669,Krasnodar,-,-,-
GA1.2.572353167.1579114306,Krasnodar,-,-,-
GA1.2.5874516.1579341102,Krasnodar,,0,
GA1.2.60496901.1580044745,Krasnodar,-,-,-
GA1.2.613185834.1579534079,Krasnodar,-,-,-
GA1.2.619569333.1571596944,Krasnodar,-,-,-
GA1.2.623816808.1580197555,Krasnodar,,0,
GA1.2.62655170.1581329079,Krasnodar,-,-,-
GA1.2.63244408.1580190323,Krasnodar,-,-,-
GA1.2.666823626.1565867507,Krasnodar,-,-,-
GA1.2.674804908.1578561262,Krasnodar,-,-,-
GA1.2.683904524.1578292910,Krasnodar,-,-,-
GA1.2.706868412.1578431148,Krasnodar,-,-,-
GA1.2.724245723.1580216070,Krasnodar,-,-,-
GA1.2.735485748.1580432010,Krasnodar,-,-,-
GA1.2.772135418.1580810348,Krasnodar,0,1,
GA1.2.876699253.1571676145,Krasnodar,,0,
GA1.2.912076728.1580558498,Krasnodar,-,-,-
GA1.2.960530317.1571377536,Krasnodar,-,-,-
GA1.2.980994981.1580064624,Krasnodar,,0,
GA1.2.98483546.1581530549,Krasnodar,-,-,-
GA1.2.1620762263.1578891450,Krasnodar,-,-,-
GA1.2.2054763619.1579791741,Krasnodar,-,-,-
GA1.2.214756695.1563431268,Krasnodar,-,-,-
GA1.2.436943276.1572153831,Krasnodar,1,1,0
GA1.2.436943276.1572153831,Krasnodar,0,1,
GA1.2.452615713.1578152865,Krasnodar,0,1,
GA1.2.1001142959.1581879591,Krasnodar,-,-,-
GA1.2.1030655727.1578053561,Krasnodar,1,1,0
GA1.2.1064559933.1580447770,Krasnodar,1,1,1
GA1.2.1095013859.1577956866,Krasnodar,0,1,
GA1.2.1123418182.1567968918,Krasnodar,-,-,-
GA1.2.112470691.1579259632,Krasnodar,,0,
GA1.2.1158072023.1581508956,Krasnodar,0,1,
GA1.2.1171119222.1571937101,Krasnodar,-,-,-
GA1.2.1173616534.1580422253,Krasnodar,-,-,-
GA1.2.1216995157.1579519912,Krasnodar,-,-,-
GA1.2.1276451980.1579080483,Krasnodar,1,1,1
GA1.2.1282893488.1579096175,Krasnodar,,0,
GA1.2.1284858396.1578925515,Krasnodar,-,-,-
GA1.2.1303024808.1577914237,Krasnodar,,0,
GA1.2.1303024808.1577914237,Krasnodar,-,-,-
GA1.2.1338192238.1580986852,Krasnodar,,0,
GA1.2.1352591003.1580802512,Krasnodar,-,-,-
GA1.2.1377168776.1579468761,Krasnodar,-,-,-
GA1.2.1387875476.1580917444,Krasnodar,,0,
GA1.2.140843782.1578572819,Krasnodar,-,-,-
GA1.2.1408450631.1580453759,Krasnodar,,0,
GA1.2.1410844086.1580113859,Krasnodar,0,1,
GA1.2.1453788062.1580564049,Krasnodar,-,-,-
GA1.2.1456715689.1533497576,Krasnodar,,0,
GA1.2.1459957636.1579274541,Krasnodar,,0,
GA1.2.1491577889.1580470058,Krasnodar,,0,
GA1.2.1533936715.1581753630,Krasnodar,,0,
GA1.2.1534521350.1580462409,Krasnodar,,0,
GA1.2.1548230559.1578026360,Krasnodar,-,-,-
GA1.2.155204734.1575752487,Krasnodar,-,-,-
GA1.2.1566577090.1578834635,Krasnodar,0,1,
GA1.2.1571860438.1581229234,Krasnodar,0,1,
GA1.2.1576300916.1578179515,Krasnodar,-,-,-
GA1.2.1583391998.1519494056,Krasnodar,0,1,
GA1.2.1598579693.1578409760,Krasnodar,,0,
GA1.2.1614577855.1576737248,Krasnodar,-,-,-
GA1.2.1628882012.1579722085,Krasnodar,1,1,0
GA1.2.163436202.1581168196,Krasnodar,-,-,-
GA1.2.1645961622.1579078662,Krasnodar,-,-,-
GA1.2.1656723359.1575316655,Krasnodar,,0,
GA1.2.1665425042.1578462250,Krasnodar,0,1,
GA1.2.1676096186.1575395499,Krasnodar,0,1,
GA1.2.1696442625.1578643918,Krasnodar,-,-,-
GA1.2.1711846720.1581233391,Krasnodar,,0,
GA1.2.1736290369.1579892809,Krasnodar,-,-,-
GA1.2.1744517846.1581003743,Krasnodar,-,-,-
GA1.2.1750541584.1579373684,Krasnodar,,0,
GA1.2.1791140790.1578763198,Krasnodar,,0,
GA1.2.1854723063.1581331499,Krasnodar,-,-,-
GA1.2.1858173433.1578301497,Krasnodar,-,-,-
GA1.2.1886171411.1580213003,Krasnodar,-,-,-
GA1.2.1894039344.1578639835,Krasnodar,-,-,-
GA1.2.1949243646.1579948102,Krasnodar,-,-,-
GA1.2.195951311.1581874541,Krasnodar,-,-,-
GA1.2.1968880507.1580466408,Krasnodar,-,-,-
GA1.2.1987466592.1568434284,Krasnodar,-,-,-
GA1.2.2005411270.1544732247,Krasnodar,0,1,
GA1.2.2038655033.1581606542,Krasnodar,-,-,-
GA1.2.2040701254.1521014370,Krasnodar,-,-,-
GA1.2.205041639.1577965635,Krasnodar,-,-,-
GA1.2.2067013310.1581179460,Krasnodar,-,-,-
GA1.2.2067355239.1580901878,Krasnodar,,0,
GA1.2.2090189384.1578513487,Krasnodar,,0,
GA1.2.2090189384.1578513487,Krasnodar,-,-,-
GA1.2.2090189384.1578513487,Krasnodar,1,1,1
GA1.2.2117671587.1579369480,Krasnodar,,0,
GA1.2.2133010820.1579716051,Krasnodar,-,-,-
GA1.2.2141679031.1581739194,Krasnodar,-,-,-
GA1.2.2144887997.1579516945,Krasnodar,0,1,
GA1.2.2144887997.1579516945,Krasnodar,-,-,-
GA1.2.234990163.1580180096,Krasnodar,-,-,-
GA1.2.260037040.1579588838,Krasnodar,0,1,
GA1.2.26215640.1579889058,Krasnodar,-,-,-
GA1.2.269150856.1558938668,Krasnodar,-,-,-
GA1.2.333580306.1580042822,Krasnodar,-,-,-
GA1.2.352933356.1572796215,Krasnodar,0,1,
GA1.2.356623660.1579011414,Krasnodar,-,-,-
GA1.2.360316152.1573227102,Krasnodar,1,1,0
GA1.2.360542098.1581626880,Krasnodar,,0,
GA1.2.362434533.1580097986,Krasnodar,-,-,-
GA1.2.372272242.1579469650,Krasnodar,-,-,-
GA1.2.376621978.1579428530,Krasnodar,0,1,
GA1.2.411688058.1581679705,Krasnodar,-,-,-
GA1.2.411688058.1581679705,Krasnodar,-,-,-
GA1.2.433889112.1579335229,Krasnodar,-,-,-
GA1.2.455161703.1579723051,Krasnodar,-,-,-
GA1.2.458539473.1579071175,Krasnodar,1,1,0
GA1.2.472082279.1580967648,Krasnodar,,0,
GA1.2.494529234.1576850865,Krasnodar,-,-,-
GA1.2.498591692.1578692572,Krasnodar,-,-,-
GA1.2.522854342.1581757143,Krasnodar,-,-,-
GA1.2.532262079.1572207402,Krasnodar,0,1,
GA1.2.535829284.1576570547,Krasnodar,,0,
GA1.2.539787429.1580756174,Krasnodar,,0,
GA1.2.547476451.1579699932,Krasnodar,-,-,-
GA1.2.559435390.1559392710,Krasnodar,-,-,-
GA1.2.567432552.1581443022,Krasnodar,-,-,-
GA1.2.572855018.1568723971,Krasnodar,-,-,-
GA1.2.597879628.1567314795,Krasnodar,-,-,-
GA1.2.606778760.1561019960,Krasnodar,1,1,0
GA1.2.622609870.1580486100,Krasnodar,1,1,1
GA1.2.633717756.1580132220,Krasnodar,,0,
GA1.2.636837866.1580807169,Krasnodar,-,-,-
GA1.2.681576620.1581310958,Krasnodar,,0,
GA1.2.704610836.1578047000,Krasnodar,0,1,
GA1.2.727246300.1579418881,Krasnodar,-,-,-
GA1.2.732299745.1569407785,Krasnodar,-,-,-
GA1.2.743409478.1579585321,Krasnodar,0,1,
GA1.2.745685856.1579938613,Krasnodar,0,1,
GA1.2.763278726.1578117506,Krasnodar,,0,
GA1.2.777470636.1579196451,Krasnodar,-,-,-
GA1.2.78082307.1575370872,Krasnodar,-,-,-
GA1.2.790820966.1580838127,Krasnodar,-,-,-
GA1.2.793008396.1578413474,Krasnodar,-,-,-
GA1.2.795465432.1579098164,Krasnodar,0,1,
GA1.2.810303216.1579789820,Krasnodar,0,1,
GA1.2.831548054.1581858509,Krasnodar,-,-,-
GA1.2.845395560.1580204792,Krasnodar,-,-,-
GA1.2.887922413.1581419419,Krasnodar,-,-,-
GA1.2.909577359.1579023648,Krasnodar,-,-,-
GA1.2.910336703.1579358737,Krasnodar,0,1,
GA1.2.916921000.1578437330,Krasnodar,-,-,-
GA1.2.923846913.1553168401,Krasnodar,1,1,0
GA1.2.93657250.1574187138,Krasnodar,-,-,-
GA1.2.945759516.1579258746,Krasnodar,,0,
GA1.2.1014240213.1580070533,Krasnodar,,0,
GA1.2.1117581517.1565175468,Krasnodar,-,-,-
GA1.2.1173705196.1567417725,Krasnodar,,0,
GA1.2.1215342118.1581838426,Krasnodar,,0,
GA1.2.1275762159.1578692200,Krasnodar,-,-,-
GA1.2.1291598232.1578025314,Krasnodar,-,-,-
GA1.2.1297126966.1578140515,Krasnodar,0,1,
GA1.2.130108627.1580207245,Krasnodar,-,-,-
GA1.2.1357407361.1579768197,Krasnodar,-,-,-
GA1.2.1465837111.1577889042,Krasnodar,,0,
GA1.2.1469170516.1577955195,Krasnodar,-,-,-
GA1.2.1493908579.1579344663,Krasnodar,-,-,-
GA1.2.1534521350.1580462409,Krasnodar,,0,
GA1.2.167540566.1567357061,Krasnodar,-,-,-
GA1.2.1696442625.1578643918,Krasnodar,-,-,-
GA1.2.1770875712.1570980543,Krasnodar,-,-,-
GA1.2.1803822417.1579853710,Krasnodar,-,-,-
GA1.2.1806719211.1581429712,Krasnodar,,0,
GA1.2.1827218694.1579631384,Krasnodar,-,-,-
GA1.2.1906393763.1580989940,Krasnodar,-,-,-
GA1.2.1999549877.1581832359,Krasnodar,-,-,-
GA1.2.2005411270.1544732247,Krasnodar,-,-,-
GA1.2.2021694478.1579269932,Krasnodar,-,-,-
GA1.2.203708090.1580120631,Krasnodar,,0,
GA1.2.2068311865.1579815821,Krasnodar,-,-,-
GA1.2.2117904707.1580962214,Krasnodar,,0,
GA1.2.2118225944.1579286308,Krasnodar,-,-,-
GA1.2.2131438097.1580330226,Krasnodar,1,1,0
GA1.2.214756695.1563431268,Krasnodar,0,1,
GA1.2.222106155.1580733942,Krasnodar,-,-,-
GA1.2.271986030.1580578381,Krasnodar,-,-,-
GA1.2.285887363.1578169719,Krasnodar,,0,
GA1.2.289333847.1579079899,Krasnodar,,0,
GA1.2.367691821.1576263817,Krasnodar,-,-,-
GA1.2.389194257.1579030018,Krasnodar,-,-,-
GA1.2.431810465.1578348853,Krasnodar,-,-,-
GA1.2.445930923.1580760934,Krasnodar,-,-,-
GA1.2.447000697.1564253613,Krasnodar,0,1,
GA1.2.458539473.1579071175,Krasnodar,0,1,
GA1.2.487724287.1580673305,Krasnodar,,0,
GA1.2.49044442.1573899108,Krasnodar,,0,
GA1.2.493633433.1580015352,Krasnodar,1,1,0
GA1.2.493633433.1580015352,Krasnodar,-,-,-
GA1.2.553582342.1579953572,Krasnodar,-,-,-
GA1.2.569408314.1581265921,Krasnodar,-,-,-
GA1.2.580784341.1581759425,Krasnodar,,0,
GA1.2.6139873.1581444988,Krasnodar,-,-,-
GA1.2.652865610.1578910882,Krasnodar,,0,
GA1.2.7216040.1578894805,Krasnodar,-,-,-
GA1.2.778438778.1581228863,Krasnodar,-,-,-
GA1.2.817924949.1578388380,Krasnodar,,0,
GA1.2.839201726.1579949930,Krasnodar,1,1,1
GA1.2.845749601.1580651123,Krasnodar,-,-,-
GA1.2.89143453.1577385853,Krasnodar,-,-,-
GA1.2.1039098405.1578323964,Krasnodar,1,1,0
GA1.2.112470691.1579259632,Krasnodar,,0,
GA1.2.1165104987.1579351255,Krasnodar,-,-,-
GA1.2.1175283409.1578400221,Krasnodar,,0,
GA1.2.1299084462.1580892347,Krasnodar,-,-,-
GA1.2.1355173459.1570453720,Krasnodar,-,-,-
GA1.2.1480061061.1570524442,Krasnodar,-,-,-
GA1.2.151610258.1578821922,Krasnodar,,0,
GA1.2.1851520026.1578549383,Krasnodar,1,1,1
GA1.2.1907915867.1579774784,Krasnodar,,0,
GA1.2.1917831004.1579852692,Krasnodar,0,1,
GA1.2.192616299.1580498820,Krasnodar,1,1,1
GA1.2.1994422463.1576225113,Krasnodar,-,-,-
GA1.2.2015385276.1573403758,Krasnodar,,0,
GA1.2.2130853766.1581692767,Krasnodar,-,-,-
GA1.2.572855018.1568723971,Krasnodar,-,-,-
GA1.2.807353457.1573477790,Krasnodar,,0,
GA1.2.936780694.1579932832,Krasnodar,,0,
GA1.2.116984409.1581225301,Krasnodar,1,1,1
GA1.2.1182846267.1578728381,Krasnodar,-,-,-
GA1.2.1207162318.1578131084,Krasnodar,1,1,1
GA1.2.1236136673.1580838765,Krasnodar,1,1,0
GA1.2.1280093956.1579154280,Krasnodar,-,-,-
GA1.2.1332739488.1579937565,Krasnodar,-,-,-
GA1.2.1418062519.1579172729,Krasnodar,1,1,0
GA1.2.1439265612.1581243263,Krasnodar,-,-,-
GA1.2.1457166225.1581316914,Krasnodar,1,1,1
GA1.2.1474395489.1574181979,Krasnodar,-,-,-
GA1.2.1474395489.1574181979,Krasnodar,-,-,-
GA1.2.1474395489.1574181979,Krasnodar,-,-,-
GA1.2.1494632904.1581423849,Krasnodar,,0,
GA1.2.1663472334.1581598981,Krasnodar,-,-,-
GA1.2.1877883465.1581082003,Krasnodar,-,-,-
GA1.2.2114263050.1578305096,Krasnodar,-,-,-
GA1.2.276554824.1574670613,Krasnodar,-,-,-
GA1.2.342322605.1578775292,Krasnodar,-,-,-
GA1.2.403221735.1578411746,Krasnodar,-,-,-
GA1.2.433808242.1580470819,Krasnodar,,0,
GA1.2.433808242.1580470819,Krasnodar,,0,
GA1.2.485106887.1581579115,Krasnodar,-,-,-
GA1.2.736531487.1579003515,Krasnodar,0,1,
GA1.2.804559852.1579249152,Krasnodar,,0,
GA1.2.843118838.1580898421,Krasnodar,,0,
GA1.2.919354429.1572768362,Krasnodar,-,-,-
GA1.2.99047827.1579335444,Krasnodar,0,1,
GA1.2.1020512842.1574617545,Krasnodar,-,-,-
GA1.2.1024983659.1579351037,Krasnodar,-,-,-
GA1.2.1034147636.1574186800,Krasnodar,-,-,-
GA1.2.1053262034.1579240885,Krasnodar,,0,
GA1.2.1079792823.1580562832,Krasnodar,,0,
GA1.2.1096705726.1578858104,Krasnodar,,0,
GA1.2.1105314727.1576699917,Krasnodar,-,-,-
GA1.2.1149933432.1580046823,Krasnodar,,0,
GA1.2.1158802392.1566842740,Krasnodar,,0,
GA1.2.1168063183.1581427893,Krasnodar,,0,
GA1.2.1180732774.1578695968,Krasnodar,-,-,-
GA1.2.1208268673.1581233875,Krasnodar,-,-,-
GA1.2.1224887279.1580773323,Krasnodar,-,-,-
GA1.2.1271110483.1575231687,Krasnodar,-,-,-
GA1.2.1288558540.1573061810,Krasnodar,,0,
GA1.2.1311091935.1578438482,Krasnodar,-,-,-
GA1.2.13257346.1578077592,Krasnodar,-,-,-
GA1.2.1342623946.1579720062,Krasnodar,1,1,1
GA1.2.1352980178.1580152925,Krasnodar,-,-,-
GA1.2.1424588093.1581153292,Krasnodar,-,-,-
GA1.2.1457089222.1581061233,Krasnodar,0,1,
GA1.2.1487609982.1575259227,Krasnodar,,0,
GA1.2.1496079944.1579934658,Krasnodar,1,1,1
GA1.2.1516423812.1579870487,Krasnodar,-,-,-
GA1.2.1548904179.1574228340,Krasnodar,-,-,-
GA1.2.1604725261.1579193761,Krasnodar,-,-,-
GA1.2.161188811.1577946742,Krasnodar,,0,
GA1.2.1628844737.1579198635,Krasnodar,-,-,-
GA1.2.1631305876.1579015837,Krasnodar,1,1,0
GA1.2.167239173.1564216298,Krasnodar,-,-,-
GA1.2.1732518608.1581239262,Krasnodar,-,-,-
GA1.2.1817724382.1580205103,Krasnodar,,0,
GA1.2.1840781923.1580731494,Krasnodar,0,1,
GA1.2.1847762614.1580840110,Krasnodar,0,1,
GA1.2.1866221458.1578315736,Krasnodar,1,1,0
GA1.2.1874038816.1581190927,Krasnodar,1,1,0
GA1.2.1891485066.1581270557,Krasnodar,0,1,
GA1.2.189658051.1579617467,Krasnodar,,0,
GA1.2.1963949928.1581518622,Krasnodar,-,-,-
GA1.2.1965810777.1575666180,Krasnodar,1,1,0
GA1.2.2014639538.1578824443,Krasnodar,,0,
GA1.2.20649210.1571259559,Krasnodar,,0,
GA1.2.2099667515.1580208512,Krasnodar,,0,
GA1.2.2109983307.1576618555,Krasnodar,0,1,
GA1.2.2115853079.1577347372,Krasnodar,0,1,
GA1.2.2133820406.1566152607,Krasnodar,,0,
GA1.2.270792122.1579285124,Krasnodar,-,-,-
GA1.2.276220190.1581785345,Krasnodar,0,1,
GA1.2.276220190.1581785345,Krasnodar,-,-,-
GA1.2.364885033.1580138246,Krasnodar,0,1,
GA1.2.367691821.1576263817,Krasnodar,-,-,-
GA1.2.412836776.1580656323,Krasnodar,-,-,-
GA1.2.446062545.1579981588,Krasnodar,,0,
GA1.2.447000697.1564253613,Krasnodar,-,-,-
GA1.2.447000697.1564253613,Krasnodar,,0,
GA1.2.447000697.1564253613,Krasnodar,,0,
GA1.2.447000697.1564253613,Krasnodar,,0,
GA1.2.491367509.1581879573,Krasnodar,-,-,-
GA1.2.516229854.1581593117,Krasnodar,0,1,
GA1.2.527692171.1579467651,Krasnodar,-,-,-
GA1.2.571594658.1574945184,Krasnodar,-,-,-
GA1.2.590849149.1579608318,Krasnodar,0,1,
GA1.2.607469188.1580890160,Krasnodar,0,1,
GA1.2.611230555.1572463331,Krasnodar,0,1,
GA1.2.64400323.1579925741,Krasnodar,-,-,-
GA1.2.7216040.1578894805,Krasnodar,1,1,1
GA1.2.7216040.1578894805,Krasnodar,1,1,0
GA1.2.735485748.1580432010,Krasnodar,1,1,1
GA1.2.757738309.1579437956,Krasnodar,-,-,-
GA1.2.835765759.1579602088,Krasnodar,1,1,1
GA1.2.865318767.1578138256,Krasnodar,,0,
GA1.2.869167834.1581912216,Krasnodar,1,1,0
GA1.2.892605736.1581414616,Krasnodar,,0,
GA1.2.918915712.1578556213,Krasnodar,-,-,-
GA1.2.951527531.1581048036,Krasnodar,1,1,1
GA1.2.956720195.1574894193,Krasnodar,-,-,-
GA1.2.996422570.1578410940,Krasnodar,-,-,-
GA1.2.1293057571.1578923643,Krasnodar,-,-,-
GA1.2.1491141375.1578298749,Krasnodar,0,1,
GA1.2.1598118633.1574022627,Krasnodar,0,1,
GA1.2.1946468035.1576653823,Krasnodar,,0,
GA1.2.442169099.1579289315,Krasnodar,,0,
GA1.2.538419616.1581164258,Krasnodar,-,-,-
GA1.2.984492506.1574597172,Krasnodar,0,1,
GA1.2.1232652324.1580756852,Krasnodar,,0,
GA1.2.1358094656.1579640148,Krasnodar,1,1,1
GA1.2.136950472.1538163587,Krasnodar,-,-,-
GA1.2.1436421492.1578759060,Krasnodar,-,-,-
GA1.2.1638359336.1580900137,Krasnodar,0,1,
GA1.2.1684132950.1581764802,Krasnodar,,0,
GA1.2.1818427721.1564758810,Krasnodar,-,-,-
GA1.2.1941368859.1580810059,Krasnodar,,0,
GA1.2.508395127.1581882593,Krasnodar,1,1,1
GA1.2.615839610.1580497280,Krasnodar,-,-,-
GA1.2.672193878.1579466047,Krasnodar,0,1,
GA1.2.770025650.1580995035,Krasnodar,0,1,
GA1.2.878006784.1578091708,Krasnodar,1,1,1
GA1.2.891318752.1581767892,Krasnodar,1,1,0
GA1.2.1067860277.1566987802,Krasnodar,-,-,-
GA1.2.1081074436.1573657808,Krasnodar,,0,
GA1.2.335440135.1568107771,Krasnodar,,0,
GA1.2.411912052.1580454602,Krasnodar,0,1,
GA1.2.461157496.1578642484,Krasnodar,-,-,-
GA1.2.511671308.1564576428,Krasnodar,-,-,-
GA1.2.1038542980.1580017796,Krasnodar,,0,
GA1.2.1042897179.1579011743,Krasnodar,,0,
GA1.2.1086949604.1572099923,Krasnodar,,0,
GA1.2.1104433825.1578577809,Krasnodar,-,-,-
GA1.2.1105306399.1573718365,Krasnodar,-,-,-
GA1.2.1105306399.1573718365,Krasnodar,-,-,-
GA1.2.1225692860.1579349376,Krasnodar,-,-,-
GA1.2.1243844646.1579076439,Krasnodar,1,1,0
GA1.2.1348438707.1578134017,Krasnodar,,0,
GA1.2.1542685154.1578223266,Krasnodar,-,-,-
GA1.2.1546621953.1578912878,Krasnodar,1,1,1
GA1.2.1582193583.1581201586,Krasnodar,-,-,-
GA1.2.1639291277.1580578310,Krasnodar,-,-,-
GA1.2.1670463832.1578063879,Krasnodar,,0,
GA1.2.1678260499.1580992849,Krasnodar,-,-,-
GA1.2.1695685549.1580221044,Krasnodar,-,-,-
GA1.2.1702819684.1580103363,Krasnodar,,0,
GA1.2.1718296349.1581427298,Krasnodar,-,-,-
GA1.2.1790457990.1581578641,Krasnodar,-,-,-
GA1.2.1795177236.1580800015,Krasnodar,-,-,-
GA1.2.1913903712.1581597546,Krasnodar,-,-,-
GA1.2.1974585549.1570385608,Krasnodar,-,-,-
GA1.2.1976390231.1578504427,Krasnodar,-,-,-
GA1.2.1977265299.1578154608,Krasnodar,,0,
GA1.2.2012048286.1578404138,Krasnodar,-,-,-
GA1.2.2021844421.1578765219,Krasnodar,1,1,0
GA1.2.2065750126.1564401760,Krasnodar,,0,
GA1.2.2146458385.1580323135,Krasnodar,,0,
GA1.2.267243875.1579443220,Krasnodar,-,-,-
GA1.2.28326826.1579190452,Krasnodar,1,1,1
GA1.2.299054808.1578828942,Krasnodar,-,-,-
GA1.2.305762047.1579079853,Krasnodar,,0,
GA1.2.32941550.1579518955,Krasnodar,-,-,-
GA1.2.413348131.1578649745,Krasnodar,1,1,1
GA1.2.567172556.1579632094,Krasnodar,1,1,1
GA1.2.568373209.1578288122,Krasnodar,,0,
GA1.2.569174780.1580918708,Krasnodar,-,-,-
GA1.2.639611533.1578595660,Krasnodar,0,1,
GA1.2.667427099.1579350225,Krasnodar,-,-,-
GA1.2.680557273.1581512333,Krasnodar,-,-,-
GA1.2.691009207.1577688231,Krasnodar,-,-,-
GA1.2.708844627.1580899448,Krasnodar,0,1,
GA1.2.762184665.1579887797,Krasnodar,0,1,
GA1.2.820838004.1579967095,Krasnodar,0,1,
GA1.2.820890192.1580060901,Krasnodar,-,-,-
GA1.2.882149604.1581635441,Krasnodar,1,1,1
GA1.2.1004938868.1579244661,Krasnodar,,0,
GA1.2.1016551396.1581187623,Krasnodar,-,-,-
GA1.2.1022669378.1571840958,Krasnodar,-,-,-
GA1.2.1079012152.1580476418,Krasnodar,-,-,-
GA1.2.1081074436.1573657808,Krasnodar,-,-,-
GA1.2.1083056249.1580742079,Krasnodar,,0,
GA1.2.1090087475.1576645426,Krasnodar,-,-,-
GA1.2.1093592062.1579090784,Krasnodar,1,1,0
GA1.2.1103322896.1581083163,Krasnodar,-,-,-
GA1.2.1111522477.1579005650,Krasnodar,0,1,
GA1.2.1131833573.1580115022,Krasnodar,0,1,
GA1.2.1148665008.1578253809,Krasnodar,1,1,1
GA1.2.1154028074.1580322329,Krasnodar,-,-,-
GA1.2.1194324788.1579627678,Krasnodar,,0,
GA1.2.1246932434.1580630460,Krasnodar,-,-,-
GA1.2.1249296752.1481915815,Krasnodar,-,-,-
GA1.2.1259406608.1578922213,Krasnodar,0,1,
GA1.2.132649904.1577994235,Krasnodar,,0,
GA1.2.1332319549.1575293308,Krasnodar,-,-,-
GA1.2.1347920357.1581368794,Krasnodar,,0,
GA1.2.134896497.1580674769,Krasnodar,-,-,-
GA1.2.1362052119.1581026612,Krasnodar,0,1,
GA1.2.1371850339.1578845154,Krasnodar,,0,
GA1.2.1381900408.1580548286,Krasnodar,,0,
GA1.2.1433783769.1532261477,Krasnodar,-,-,-
GA1.2.1439517685.1569573880,Krasnodar,,0,
GA1.2.1444719801.1578754935,Krasnodar,-,-,-
GA1.2.1453591032.1578040471,Krasnodar,-,-,-
GA1.2.1453591032.1578040471,Krasnodar,,0,
GA1.2.1492533235.1572696817,Krasnodar,-,-,-
GA1.2.1500972356.1577181594,Krasnodar,-,-,-
GA1.2.1500972356.1577181594,Krasnodar,-,-,-
GA1.2.1527702340.1581578648,Krasnodar,0,1,
GA1.2.1528574431.1579625296,Krasnodar,-,-,-
GA1.2.1529542542.1578331808,Krasnodar,,0,
GA1.2.1547871445.1581597025,Krasnodar,-,-,-
GA1.2.1552021870.1581317482,Krasnodar,-,-,-
GA1.2.1597633100.1579351701,Krasnodar,-,-,-
GA1.2.1662912389.1558339681,Krasnodar,-,-,-
GA1.2.1684313697.1580736161,Krasnodar,-,-,-
GA1.2.1689439628.1579762060,Krasnodar,-,-,-
GA1.2.1718177395.1548823793,Krasnodar,0,1,
GA1.2.1722160711.1579198408,Krasnodar,-,-,-
GA1.2.1750074917.1577215629,Krasnodar,,0,
GA1.2.175614775.1578642245,Krasnodar,-,-,-
GA1.2.1778823330.1580316980,Krasnodar,0,1,
GA1.2.1778823330.1580316980,Krasnodar,,0,
GA1.2.1863141593.1581177393,Krasnodar,1,1,1
GA1.2.1898268503.1579020165,Krasnodar,-,-,-
GA1.2.1902829171.1579091565,Krasnodar,1,1,0
GA1.2.1934588468.1578773124,Krasnodar,,0,
GA1.2.1961884285.1569492640,Krasnodar,-,-,-
GA1.2.1969491584.1577643437,Krasnodar,-,-,-
GA1.2.1999528815.1581161294,Krasnodar,-,-,-
GA1.2.1999878565.1580559721,Krasnodar,1,1,0
GA1.2.2003294526.1579534628,Krasnodar,-,-,-
GA1.2.2011758958.1579871340,Krasnodar,1,1,1
GA1.2.2022235208.1581930868,Krasnodar,0,1,
GA1.2.2032886734.1581710087,Krasnodar,,0,
GA1.2.2055752735.1580287975,Krasnodar,,0,
GA1.2.2069159884.1576147773,Krasnodar,,0,
GA1.2.2087454011.1581584302,Krasnodar,,0,
GA1.2.2098416860.1577131965,Krasnodar,,0,
GA1.2.218825402.1578385613,Krasnodar,1,1,0
GA1.2.260295252.1580588642,Krasnodar,-,-,-
GA1.2.307797304.1580645593,Krasnodar,1,1,0
GA1.2.311428879.1579782735,Krasnodar,-,-,-
GA1.2.344494950.1579633281,Krasnodar,,0,
GA1.2.357046395.1578656158,Krasnodar,,0,
GA1.2.357958300.1579498435,Krasnodar,-,-,-
GA1.2.364457821.1566461310,Krasnodar,-,-,-
GA1.2.364457821.1566461310,Krasnodar,0,1,
GA1.2.429756540.1580920283,Krasnodar,,0,
GA1.2.449997973.1579772643,Krasnodar,-,-,-
GA1.2.468167760.1574431060,Krasnodar,,0,
GA1.2.490428165.1575470443,Krasnodar,0,1,
GA1.2.490428165.1575470443,Krasnodar,,0,
GA1.2.493401887.1579346044,Krasnodar,-,-,-
GA1.2.49897814.1580817948,Krasnodar,-,-,-
GA1.2.51898318.1578747905,Krasnodar,-,-,-
GA1.2.523735906.1578600491,Krasnodar,-,-,-
GA1.2.535687624.1580132095,Krasnodar,1,1,1
GA1.2.553827058.1580361167,Krasnodar,-,-,-
GA1.2.554042603.1578981648,Krasnodar,,0,
GA1.2.555095805.1575642407,Krasnodar,0,1,
GA1.2.557397474.1581097174,Krasnodar,1,1,1
GA1.2.590752663.1564325439,Krasnodar,,0,
GA1.2.59246717.1581490173,Krasnodar,,0,
GA1.2.650579043.1574676324,Krasnodar,0,1,
GA1.2.668538516.1581702634,Krasnodar,1,1,0
