Client ID,Device Category,Medium,q_medium,q_devise
GA1.2.492593767.1578473157,mobile=>,referral=>,1,1
GA1.2.492605630.1579350843,mobile=>,organic=>,1,1
GA1.2.492629885.1579114077,desktop=>,referral=>,1,1
GA1.2.492677540.1580737585,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.492715448.1581241380,tablet=>,referral=>,1,1
GA1.2.492766845.1579158941,mobile=>mobile=>mobile=>,(none)=>organic=>referral=>,2,3
GA1.2.492775296.1580470567,desktop=>,organic=>,1,1
GA1.2.492809758.1581099653,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.492837287.1580496424,desktop=>,referral=>,1,1
GA1.2.492847133.1581283253,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.49289822.1579984871,mobile=>,referral=>,1,1
GA1.2.492907248.1578299356,mobile=>,cpc=>,1,1
GA1.2.492941672.1579284424,mobile=>,(none)=>,0,1
GA1.2.492984601.1578211626,desktop=>desktop=>,cpc=>cpc=>,2,2
GA1.2.493005222.1581782919,mobile=>,cpm=>,1,1
GA1.2.493038019.1579250249,desktop=>,(none)=>,0,1
GA1.2.493038843.1580640567,tablet=>,(none)=>,0,1
GA1.2.493223956.1578815055,mobile=>,cpc=>,1,1
GA1.2.493261946.1578415500,mobile=>,(none)=>,0,1
GA1.2.493301897.1581582601,mobile=>,cpm=>,1,1
GA1.2.49330204.1579004596,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.493314609.1579419678,mobile=>,cpc=>,1,1
GA1.2.493320643.1554315332,mobile=>,(none)=>,0,1
GA1.2.493344152.1577187580,desktop=>,referral=>,1,1
GA1.2.493382429.1581094745,mobile=>,organic=>,1,1
GA1.2.49339727.1581320624,desktop=>,referral=>,1,1
GA1.2.493401887.1579346044,desktop=>desktop=>,organic=>organic=>,2,2
GA1.2.493405369.1581874421,desktop=>,referral=>,1,1
GA1.2.493413313.1581442897,mobile=>,organic=>,1,1
GA1.2.493560022.1580758839,desktop=>,referral=>,1,1
GA1.2.493633433.1580015352,mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>referral=>organic=>,5,5
GA1.2.493765025.1579174099,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.493856026.1579030901,mobile=>,(none)=>,0,1
GA1.2.493887842.1579255643,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.493895962.1578999424,desktop=>,organic=>,1,1
GA1.2.494065112.1580844157,mobile=>,organic=>,1,1
GA1.2.494114753.1579195943,mobile=>,organic=>,1,1
GA1.2.494140478.1579698381,desktop=>,organic=>,1,1
GA1.2.494292910.1578478558,mobile=>,referral=>,1,1
GA1.2.494303140.1579762021,desktop=>,(none)=>,0,1
GA1.2.494321480.1578652498,mobile=>,cpc=>,1,1
GA1.2.494324693.1575905176,desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>organic=>organic=>organic=>organic=>,5,5
GA1.2.494328111.1579173835,mobile=>,organic=>,1,1
GA1.2.494391453.1579108233,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>organic=>organic=>referral=>referral=>referral=>organic=>,7,7
GA1.2.494412615.1579166842,desktop=>,(none)=>,0,1
GA1.2.49442594.1578639197,desktop=>desktop=>desktop=>desktop=>,referral=>(none)=>(none)=>referral=>,2,4
GA1.2.494529234.1576850865,mobile=>mobile=>mobile=>,organic=>organic=>organic=>,3,3
GA1.2.494632318.1579373365,mobile=>,(none)=>,0,1
GA1.2.494642856.1570085181,mobile=>,(none)=>,0,1
GA1.2.494668709.1572371985,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.494739115.1580341471,desktop=>,(none)=>,0,1
GA1.2.494743675.1579777508,desktop=>desktop=>desktop=>desktop=>,organic=>referral=>referral=>referral=>,4,4
GA1.2.494756337.1579005584,mobile=>,organic=>,1,1
GA1.2.494756529.1580245158,tablet=>tablet=>,organic=>organic=>,2,2
GA1.2.49478187.1578316431,tablet=>,organic=>,1,1
GA1.2.494813504.1578725797,tablet=>,sem_cpc=>,1,1
GA1.2.494820681.1581229967,mobile=>,cpc=>,1,1
GA1.2.494876749.1580027612,mobile=>,cpc=>,1,1
GA1.2.494887953.1578213671,desktop=>,cpc=>,1,1
GA1.2.494926396.1580623467,mobile=>,cpc=>,1,1
GA1.2.495020039.1579267456,desktop=>desktop=>desktop=>,organic=>organic=>organic=>,3,3
GA1.2.495090688.1578407551,desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>,5,5
GA1.2.49512497.1581603702,desktop=>,referral=>,1,1
GA1.2.495130154.1581398979,mobile=>,cpm=>,1,1
GA1.2.495316048.1581578092,mobile=>,organic=>,1,1
GA1.2.49534469.1578601373,mobile=>,referral=>,1,1
GA1.2.495400252.1581664902,desktop=>,referral=>,1,1
GA1.2.495405447.1578779706,desktop=>desktop=>desktop=>,referral=>referral=>referral=>,3,3
GA1.2.495419076.1562149554,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.495420548.1559480349,mobile=>,organic=>,1,1
GA1.2.49562007.1573401163,mobile=>,organic=>,1,1
GA1.2.495651309.1581187752,desktop=>,referral=>,1,1
GA1.2.495677515.1581579858,mobile=>,(none)=>,0,1
GA1.2.495769678.1580833660,mobile=>,(none)=>,0,1
GA1.2.495877896.1580253472,tablet=>,organic=>,1,1
GA1.2.495906315.1577152766,mobile=>,sem_cpc=>,1,1
GA1.2.49600309.1578027810,mobile=>,sem_cpc=>,1,1
GA1.2.496009687.1579759856,desktop=>,organic=>,1,1
GA1.2.49603526.1577759994,mobile=>,sem_cpc=>,1,1
GA1.2.496059292.1522985772,desktop=>,referral=>,1,1
GA1.2.496099335.1578680193,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.496103266.1579288687,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>organic=>referral=>referral=>referral=>referral=>,6,6
GA1.2.49618761.1579094860,mobile=>,cpm=>,1,1
GA1.2.496192411.1579984747,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.4962047.1581173380,mobile=>,cpm=>,1,1
GA1.2.496220221.1580674153,mobile=>,organic=>,1,1
GA1.2.496229426.1579535424,mobile=>,cpm=>,1,1
GA1.2.496262465.1580025284,mobile=>,referral=>,1,1
GA1.2.496416194.1580280196,mobile=>,organic=>,1,1
GA1.2.49644121.1579255723,mobile=>,cpm=>,1,1
GA1.2.49644869.1581662003,mobile=>,cpc=>,1,1
GA1.2.496524600.1580983389,desktop=>,referral=>,1,1
GA1.2.496634044.1580481434,desktop=>,referral=>,1,1
GA1.2.49663979.1580902567,desktop=>,organic=>,1,1
GA1.2.496640987.1578915109,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.496692458.1578429603,mobile=>,referral=>,1,1
GA1.2.496701217.1579890052,mobile=>,referral=>,1,1
GA1.2.496725888.1580826222,mobile=>,organic=>,1,1
GA1.2.496763379.1579953839,mobile=>,cpm=>,1,1
GA1.2.49679633.1581179231,tablet=>,organic=>,1,1
GA1.2.496805642.1581149893,mobile=>,cpm=>,1,1
GA1.2.496835653.1580193104,mobile=>,(none)=>,0,1
GA1.2.496865936.1581575319,tablet=>tablet=>,(none)=>referral=>,1,2
GA1.2.496880272.1581150225,desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>(none)=>(none)=>referral=>organic=>,3,5
GA1.2.496927681.1579349089,desktop=>,organic=>,1,1
GA1.2.496965338.1581511584,mobile=>,organic=>,1,1
GA1.2.496991282.1579524106,desktop=>,(none)=>,0,1
GA1.2.497085877.1578861193,mobile=>,(none)=>,0,1
GA1.2.497169525.1578377974,desktop=>,referral=>,1,1
GA1.2.497266924.1578041331,desktop=>,referral=>,1,1
GA1.2.497303639.1577949840,desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>,4,4
GA1.2.497320178.1579193532,mobile=>,organic=>,1,1
GA1.2.497372173.1578509972,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.497379912.1579701117,mobile=>,cpm=>,1,1
GA1.2.497417974.1581781090,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.497552005.1581618222,desktop=>,referral=>,1,1
GA1.2.497562678.1581408230,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.497564340.1577775835,mobile=>,sem_cpc=>,1,1
GA1.2.497566302.1580187543,mobile=>,cpc=>,1,1
GA1.2.497658112.1577206540,desktop=>,referral=>,1,1
GA1.2.49770460.1577366341,mobile=>,organic=>,1,1
GA1.2.497753424.1579683852,mobile=>,organic=>,1,1
GA1.2.497793130.1581148193,desktop=>,cpc=>,1,1
GA1.2.497826716.1570894529,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.49785591.1578947445,mobile=>,cpc=>,1,1
GA1.2.497888122.1581348798,mobile=>,organic=>,1,1
GA1.2.498019582.1580187626,mobile=>,cpm=>,1,1
GA1.2.498027537.1578554853,mobile=>,cpc=>,1,1
GA1.2.498064904.1579376958,desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>organic=>organic=>organic=>organic=>,5,5
GA1.2.498100524.1579757835,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.498110594.1577924527,mobile=>,organic=>,1,1
GA1.2.498153703.1580103243,mobile=>mobile=>mobile=>,cpc=>organic=>organic=>,3,3
GA1.2.498181838.1580128638,mobile=>,organic=>,1,1
GA1.2.498194408.1569140521,mobile=>,referral=>,1,1
GA1.2.498230785.1577699028,mobile=>mobile=>,sem_cpc=>sem_cpc=>,2,2
GA1.2.498236303.1579551468,mobile=>,cpm=>,1,1
GA1.2.498257553.1580721355,mobile=>,cpc=>,1,1
GA1.2.498313260.1581539966,mobile=>,organic=>,1,1
GA1.2.498335636.1579461112,desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>,5,5
GA1.2.498337182.1580215996,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.498422818.1578316385,mobile=>,organic=>,1,1
GA1.2.498430198.1572279196,desktop=>desktop=>desktop=>,referral=>organic=>organic=>,3,3
GA1.2.498591692.1578692572,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>,4,4
GA1.2.498607530.1578396253,tablet=>tablet=>,referral=>(none)=>,1,2
GA1.2.498625604.1576514091,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>cpc=>cpc=>cpc=>referral=>referral=>organic=>organic=>organic=>organic=>referral=>referral=>referral=>referral=>,18,18
GA1.2.498679076.1581269426,mobile=>,(none)=>,0,1
GA1.2.498686269.1579371692,mobile=>,(none)=>,0,1
GA1.2.498747623.1578397153,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>referral=>,6,6
GA1.2.498803211.1578855992,mobile=>,(none)=>,0,1
GA1.2.498844586.1558974181,desktop=>,cpc=>,1,1
GA1.2.498861505.1581657298,mobile=>,referral=>,1,1
GA1.2.498906455.1577976095,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.498908838.1580206773,mobile=>,cpc=>,1,1
GA1.2.498919775.1578127315,mobile=>,organic=>,1,1
GA1.2.498969591.1579812432,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.49897814.1580817948,desktop=>,organic=>,1,1
GA1.2.498982909.1578605010,desktop=>,(none)=>,0,1
GA1.2.499059852.1579535118,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.499130177.1579420893,mobile=>mobile=>,cpc=>cpc=>,2,2
GA1.2.499143205.1577367840,mobile=>,sem_cpc=>,1,1
GA1.2.499150612.1580560329,desktop=>desktop=>desktop=>desktop=>,organic=>referral=>organic=>referral=>,4,4
GA1.2.499204587.1581511923,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.499267452.1580805872,desktop=>,cpc=>,1,1
GA1.2.499319690.1580147440,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.499342121.1579549284,mobile=>mobile=>,(none)=>referral=>,1,2
GA1.2.499354842.1579867634,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.499423262.1579910371,mobile=>,organic=>,1,1
GA1.2.499448182.1579275207,desktop=>,(none)=>,0,1
GA1.2.49955742.1581089503,mobile=>,organic=>,1,1
GA1.2.49957187.1580100270,mobile=>,cpc=>,1,1
GA1.2.49960839.1578439146,mobile=>,(none)=>,0,1
GA1.2.499612461.1577908649,mobile=>,organic=>,1,1
GA1.2.499648980.1568631350,mobile=>,organic=>,1,1
GA1.2.499735652.1580879843,desktop=>,(none)=>,0,1
GA1.2.499756879.1578396505,desktop=>,referral=>,1,1
GA1.2.499883567.1579626872,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.499899073.1580145387,mobile=>,organic=>,1,1
GA1.2.499939423.1580995872,mobile=>,organic=>,1,1
GA1.2.499945924.1569090334,mobile=>mobile=>,cpc=>cpc=>,2,2
GA1.2.499947268.1577639752,mobile=>,organic=>,1,1
GA1.2.500022662.1580999788,mobile=>,cpm=>,1,1
GA1.2.500138831.1521801152,mobile=>,referral=>,1,1
GA1.2.500142618.1580050720,desktop=>desktop=>,referral=>(none)=>,1,2
GA1.2.500230392.1579198789,mobile=>,referral=>,1,1
GA1.2.500317299.1578238521,mobile=>,(none)=>,0,1
GA1.2.500338566.1579016395,desktop=>desktop=>desktop=>,referral=>referral=>cpc=>,3,3
GA1.2.500347164.1578402003,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.500448033.1579560822,mobile=>,cpm=>,1,1
GA1.2.500542577.1581010569,tablet=>,(none)=>,0,1
GA1.2.500618282.1580594362,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.500660516.1580160617,mobile=>,referral=>,1,1
GA1.2.500836101.1579794439,mobile=>,(none)=>,0,1
GA1.2.500896347.1578393264,desktop=>,referral=>,1,1
GA1.2.500966581.1578853575,mobile=>,referral=>,1,1
GA1.2.501035209.1579370007,mobile=>,(none)=>,0,1
GA1.2.501050233.1579158728,mobile=>,cpm=>,1,1
GA1.2.501078087.1579524346,mobile=>mobile=>mobile=>,organic=>organic=>referral=>,3,3
GA1.2.501158025.1578322601,mobile=>,referral=>,1,1
GA1.2.501165124.1579882658,mobile=>,(none)=>,0,1
GA1.2.501181279.1578852575,mobile=>,(none)=>,0,1
GA1.2.501281447.1553795055,mobile=>,(none)=>,0,1
GA1.2.501292319.1578215573,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.501351090.1580386900,mobile=>,referral=>,1,1
GA1.2.501445984.1580111643,mobile=>,(none)=>,0,1
GA1.2.501476157.1581166280,desktop=>,(none)=>,0,1
GA1.2.501509342.1579715957,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.501533142.1579674218,desktop=>,organic=>,1,1
GA1.2.501546298.1579095177,desktop=>,referral=>,1,1
GA1.2.501549188.1572767469,mobile=>,organic=>,1,1
GA1.2.501607837.1578427649,mobile=>,referral=>,1,1
GA1.2.501633754.1581940922,mobile=>,(none)=>,0,1
GA1.2.501658042.1578824955,desktop=>,organic=>,1,1
GA1.2.501706893.1581580673,mobile=>,cpc=>,1,1
GA1.2.501729383.1580804578,desktop=>,organic=>,1,1
GA1.2.501776505.1580979812,mobile=>,cpc=>,1,1
GA1.2.501778590.1579337133,desktop=>,(none)=>,0,1
GA1.2.501788692.1581613176,mobile=>,organic=>,1,1
GA1.2.501809098.1580981571,desktop=>,(none)=>,0,1
GA1.2.501843512.1580465512,desktop=>,(none)=>,0,1
GA1.2.501897124.1571518894,desktop=>,organic=>,1,1
GA1.2.501903775.1579784509,desktop=>,referral=>,1,1
GA1.2.501923810.1579894412,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.501925295.1580470625,mobile=>,cpm=>,1,1
GA1.2.501925370.1578635074,mobile=>,cpc=>,1,1
GA1.2.501927691.1577971061,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.501954527.1580479925,mobile=>,referral=>,1,1
GA1.2.502039212.1579172025,mobile=>,referral=>,1,1
GA1.2.502124807.1580211923,mobile=>,organic=>,1,1
GA1.2.502160823.1576479244,desktop=>,referral=>,1,1
GA1.2.502225091.1579261522,desktop=>,(none)=>,0,1
GA1.2.502315646.1580752710,tablet=>tablet=>,organic=>organic=>,2,2
GA1.2.502322523.1581329093,mobile=>,organic=>,1,1
GA1.2.50242064.1578903288,mobile=>,cpc=>,1,1
GA1.2.502421089.1580844396,mobile=>,organic=>,1,1
GA1.2.502496708.1578902511,desktop=>,referral=>,1,1
GA1.2.502511868.1578043466,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>referral=>organic=>referral=>referral=>organic=>organic=>referral=>referral=>referral=>,10,10
GA1.2.502593337.1581538796,desktop=>,(none)=>,0,1
GA1.2.502604205.1578985532,mobile=>,cpc=>,1,1
GA1.2.502605827.1568733587,mobile=>mobile=>mobile=>,organic=>organic=>organic=>,3,3
GA1.2.502646134.1581275321,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.502672590.1578896766,mobile=>,cpc=>,1,1
GA1.2.502781559.1578743073,tablet=>,organic=>,1,1
GA1.2.502814218.1577677233,mobile=>,sem_cpc=>,1,1
GA1.2.502950234.1579601521,mobile=>,cpm=>,1,1
GA1.2.502965296.1579438086,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.503068172.1579698709,mobile=>,cpc=>,1,1
GA1.2.503069522.1578412463,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>(none)=>referral=>referral=>(none)=>referral=>referral=>,6,8
GA1.2.503129995.1579204630,mobile=>,referral=>,1,1
GA1.2.503228842.1580992530,desktop=>desktop=>,cpc=>cpc=>,2,2
GA1.2.50324655.1580649294,mobile=>,organic=>,1,1
GA1.2.503288048.1578574969,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.503311338.1581223934,mobile=>,organic=>,1,1
GA1.2.503567790.1579610158,mobile=>mobile=>mobile=>,organic=>referral=>referral=>,3,3
GA1.2.503591548.1572298689,desktop=>desktop=>,organic=>organic=>,2,2
GA1.2.503643544.1577068324,mobile=>,sem_cpc=>,1,1
GA1.2.503667250.1578897046,mobile=>,referral=>,1,1
GA1.2.504050601.1579605611,mobile=>,cpc=>,1,1
GA1.2.504098260.1580709435,mobile=>,cpc=>,1,1
GA1.2.504151956.1581249999,mobile=>,organic=>,1,1
GA1.2.50417253.1580982513,mobile=>,cpc=>,1,1
GA1.2.504176581.1581194440,mobile=>,(none)=>,0,1
GA1.2.504199853.1581740188,mobile=>,(none)=>,0,1
GA1.2.504205545.1579377840,mobile=>,organic=>,1,1
GA1.2.504302701.1580030955,mobile=>mobile=>,referral=>(none)=>,1,2
GA1.2.504350015.1581916606,mobile=>,cpc=>,1,1
GA1.2.504378612.1580061814,mobile=>,referral=>,1,1
GA1.2.504492555.1580371990,desktop=>,cpc=>,1,1
GA1.2.50449697.1580204684,desktop=>,cpc=>,1,1
GA1.2.50452009.1570018852,desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>cpc=>,4,4
GA1.2.504605931.1579088656,mobile=>,organic=>,1,1
GA1.2.504606668.1581856808,mobile=>,organic=>,1,1
GA1.2.504607459.1578509753,mobile=>mobile=>mobile=>mobile=>,referral=>(none)=>(none)=>referral=>,2,4
GA1.2.504650420.1581350914,mobile=>,referral=>,1,1
GA1.2.504672925.1581452287,mobile=>,referral=>,1,1
GA1.2.504713668.1580551132,mobile=>,cpc=>,1,1
GA1.2.504746037.1581402756,desktop=>,cpc=>,1,1
GA1.2.504770072.1579637042,mobile=>,(none)=>,0,1
GA1.2.504827358.1578649176,desktop=>,(none)=>,0,1
GA1.2.504848636.1580683169,mobile=>,referral=>,1,1
GA1.2.504880548.1551020034,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.504933577.1579812749,mobile=>,referral=>,1,1
GA1.2.504950600.1581312506,mobile=>,cpc=>,1,1
GA1.2.504965995.1567544918,mobile=>,organic=>,1,1
GA1.2.505109422.1573239102,mobile=>,organic=>,1,1
GA1.2.50519979.1580365767,mobile=>mobile=>,cpc=>cpc=>,2,2
GA1.2.505273546.1579854399,desktop=>,(none)=>,0,1
GA1.2.505278320.1576801446,mobile=>,organic=>,1,1
GA1.2.505300801.1578177080,desktop=>,referral=>,1,1
GA1.2.505330612.1580451728,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.505351858.1579965131,mobile=>,organic=>,1,1
GA1.2.505395542.1581772215,desktop=>,organic=>,1,1
GA1.2.505425202.1578733651,mobile=>,cpc=>,1,1
GA1.2.505448876.1578071849,mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>,3,3
GA1.2.505532247.1578067870,mobile=>,organic=>,1,1
GA1.2.505561616.1580656384,mobile=>mobile=>,(none)=>organic=>,1,2
GA1.2.505781508.1579676572,mobile=>,referral=>,1,1
GA1.2.505874330.1575192759,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>organic=>organic=>referral=>organic=>organic=>organic=>referral=>,8,8
GA1.2.506023075.1580852697,mobile=>,referral=>,1,1
GA1.2.506042931.1579978829,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.50616845.1580298489,desktop=>,referral=>,1,1
GA1.2.506181654.1567005586,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.50621894.1580839243,mobile=>,organic=>,1,1
GA1.2.506222040.1579764273,mobile=>,cpc=>,1,1
GA1.2.506240673.1579071083,desktop=>desktop=>,(none)=>(none)=>,0,2
GA1.2.506260252.1579416007,mobile=>,(none)=>,0,1
GA1.2.506272276.1580226116,mobile=>,organic=>,1,1
GA1.2.506347784.1576343714,desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>,4,4
GA1.2.506386434.1577962653,mobile=>,sem_cpc=>,1,1
GA1.2.50641155.1580974015,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>(none)=>referral=>referral=>(none)=>(none)=>,3,6
GA1.2.506458407.1580909011,mobile=>,referral=>,1,1
GA1.2.506489079.1581675029,mobile=>,cpm=>,1,1
GA1.2.506499968.1580878701,mobile=>,cpc=>,1,1
GA1.2.506544311.1580792469,mobile=>,(none)=>,0,1
GA1.2.506582217.1580896848,desktop=>,(none)=>,0,1
GA1.2.506601924.1581705962,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.5067522.1577073907,mobile=>,sem_cpc=>,1,1
GA1.2.506787466.1578933367,desktop=>desktop=>,organic=>organic=>,2,2
GA1.2.506792288.1578599424,desktop=>desktop=>desktop=>desktop=>,(none)=>(none)=>(none)=>(none)=>,0,4
GA1.2.506852113.1579176542,mobile=>,referral=>,1,1
GA1.2.506853309.1579813355,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.506909322.1570279039,mobile=>,organic=>,1,1
GA1.2.506967114.1578758461,mobile=>mobile=>mobile=>mobile=>,(none)=>referral=>referral=>(none)=>,2,4
GA1.2.506968545.1580471560,desktop=>,organic=>,1,1
GA1.2.506977133.1579841806,mobile=>,referral=>,1,1
GA1.2.507078564.1578774863,mobile=>,organic=>,1,1
GA1.2.507090146.1580403481,mobile=>,organic=>,1,1
GA1.2.507136222.1580017674,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.507256171.1581909511,mobile=>,(none)=>,0,1
GA1.2.507312415.1581756679,mobile=>,organic=>,1,1
GA1.2.507313946.1581787770,mobile=>,organic=>,1,1
GA1.2.507465779.1581885089,desktop=>,referral=>,1,1
GA1.2.507494028.1571643862,desktop=>desktop=>desktop=>,(none)=>(none)=>(none)=>,0,3
GA1.2.507502103.1578667963,mobile=>,(none)=>,0,1
GA1.2.507605637.1581926194,desktop=>,cpc=>,1,1
GA1.2.507634571.1580893610,mobile=>,organic=>,1,1
GA1.2.507665716.1578484442,desktop=>desktop=>desktop=>,(none)=>referral=>referral=>,2,3
GA1.2.507755219.1581754891,desktop=>desktop=>desktop=>desktop=>,cpc=>cpc=>cpc=>cpc=>,4,4
GA1.2.50778873.1578562535,mobile=>,referral=>,1,1
GA1.2.50779457.1581823986,tablet=>,referral=>,1,1
GA1.2.507873729.1579950887,desktop=>,organic=>,1,1
GA1.2.507924757.1579155583,mobile=>,cpm=>,1,1
GA1.2.507975260.1578923358,mobile=>,(none)=>,0,1
GA1.2.507993338.1580119844,desktop=>desktop=>desktop=>,referral=>referral=>referral=>,3,3
GA1.2.508196380.1579502773,mobile=>,cpc=>,1,1
GA1.2.508257027.1581425779,desktop=>,organic=>,1,1
GA1.2.508289049.1580844813,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.508390960.1580133502,mobile=>,organic=>,1,1
GA1.2.508395127.1581882593,tablet=>,organic=>,1,1
GA1.2.508476374.1580287061,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,cpc=>referral=>referral=>referral=>referral=>referral=>,6,6
GA1.2.50856555.1581188979,desktop=>desktop=>desktop=>desktop=>,(none)=>organic=>organic=>organic=>,3,4
GA1.2.50860499.1580311817,mobile=>,organic=>,1,1
GA1.2.508630776.1578072144,mobile=>,referral=>,1,1
GA1.2.508644740.1579017951,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>,4,4
GA1.2.508660106.1581415203,desktop=>,cpc=>,1,1
GA1.2.508690421.1580652369,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.508753024.1580728595,mobile=>,cpc=>,1,1
GA1.2.508764187.1581151361,desktop=>,referral=>,1,1
GA1.2.508771202.1577246400,mobile=>mobile=>,sem_cpc=>sem_cpc=>,2,2
GA1.2.508772164.1578931548,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.508858430.1581037018,mobile=>,organic=>,1,1
GA1.2.508871510.1581082849,desktop=>,organic=>,1,1
GA1.2.508923321.1578507432,mobile=>,organic=>,1,1
GA1.2.509063671.1577505819,mobile=>,sem_cpc=>,1,1
GA1.2.509121951.1580926317,mobile=>,referral=>,1,1
GA1.2.509129369.1578765655,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.509252157.1581322845,mobile=>,cpc=>,1,1
GA1.2.509290282.1580153974,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.509298645.1579854625,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.509332226.1578324708,mobile=>,organic=>,1,1
GA1.2.509357975.1579010043,mobile=>,organic=>,1,1
GA1.2.509506809.1580970204,desktop=>,organic=>,1,1
GA1.2.509529363.1578755283,mobile=>mobile=>mobile=>,organic=>referral=>referral=>,3,3
GA1.2.509599569.1581620044,desktop=>,referral=>,1,1
GA1.2.509664305.1580392806,desktop=>,referral=>,1,1
GA1.2.509708686.1541058285,mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>,4,4
GA1.2.509808482.1581879235,desktop=>,(none)=>,0,1
GA1.2.509956936.1579002031,mobile=>,(none)=>,0,1
GA1.2.509963124.1579029556,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.510033153.1579019000,desktop=>,organic=>,1,1
GA1.2.510038464.1578908124,desktop=>,cpc=>,1,1
GA1.2.510091312.1578337898,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>,17,17
GA1.2.510133222.1579158226,desktop=>,(none)=>,0,1
GA1.2.510324643.1580734015,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.510380030.1579873070,desktop=>,organic=>,1,1
